Text,Sentiment,Positive
Ya entonces en estos momentos voy a ir a la policia con tus numeros,negativo,0
evisar ahora se ganaron una demanda .. ese número no es de niuna ma,negativo,0
Ya no me manden mensajes o los denuncio en el indecopi,negativo,0
on una demanda millonaria Soy Abogado y conozco la LEY y mis derechos por lo pronto acudire ante INDECOPI y en cuanto LA SBS los empiece a fiscalizar tam,negativo,0
Yo no debo nada los voy a enjuiciar por estafadores,negativo,0
Ya le dije que deje de molestar o mandare una demanda judicial a su persona.,negativo,0
y yo les voy a hacer una querella judicial,negativo,0
"numero equivocado.no fastidiar, denunciare",negativo,0
Que deuda me hablan voy a denunciarlos por hostigamiento,negativo,0
le.pertenece al.sr. por el cual me llaman averigüen bien o si no ppr hostigamiento la denuncio,negativo,0
do voy a denunciar,negativo,0
hoyga este no es el numero de ninguna raquel deje de molestar o lo demando ok,negativo,0
la denuncio,negativo,0
mi reclamo formal en indecopi,negativo,0
espondiente por hostigamiento,negativo,0
Voy a denunciarlos al Indecopi por cobrar en epocas de emergencia,negativo,0
Voy a poner una denuncia. Si siguen molestando con estos mensajes,negativo,0
a los boy a denunciar pake mierdas dejen de joder la paciencia caras de culo chupado,negativo,0
No debo nada el bcp no ha informado ya estoy en denuncia,negativo,0
nunciar ante Indecopi.,negativo,0
"Yo no tengo deuda con ustedes, dejen de molestarme o denunciaré al propietario de la linea.",negativo,0
Yo no quiero ninguna tarjeta por favor y no me vuelvan a enviar este tipo de mensajes. Caso contrario los denunciaré.,negativo,0
Yo no debo nada mi hijo solo fue hasta el tres de mayo por lo tanto si me sigen molestando ire a denunciar a indecopi o a donde corresponda,negativo,0
Yo los voy a denunciar por tanto que me avisan No debo nada,negativo,0
"an enviado sus mensajes, esperamos no recibir uno mas porque vamos a proceder a denunciarlos por acoso.",negativo,0
sajes o me veré obligado a denunciarlosb,negativo,0
Ya deje de mandar MSM o los denunciaré. Yo no soy José,negativo,0
édito... De lo contrario procederé a denunciarlo,negativo,0
r una tienda qué vive a consta de Peruanos ya está la denuncia por,negativo,0
Por acoso voy hacer mi denuncia,negativo,0
No debo nada y dejen de enviar este tipo de mensajes pues haré las denuncias del caso,negativo,0
"Por la weba me envían mensaje, los denunciare por hostigamiento y c",negativo,0
"a ustedes, por acoso y maltrato sicologico, hacia mi persona.",negativo,0
Ya cancele. Verifics antes d cobrar . Evita denuncia x cobranza indebidA x fa,negativo,0
Reportare estos mensajes de persistir!.... Uds están errados en el,negativo,0
nunciarla,negativo,0
on ripley tendré que tomar medidas legales.,negativo,0
No debo nada a nadie absténgase de volver a enviar cualquier mensaje de cobranza o procederé judicialmente,negativo,0
Si siguen molestando les voy a denunciar,negativo,0
favor dejen de hostigarme o los demandare... Con ustedes no t3ngo nada y es un servicio que me lo brindaran si lo termono de pagar si jo es asi simplemen,negativo,0
"probatorio lo voy a denunciar, porque yo tengo mi voucher que canc",negativo,0
Ud entiende o no entiende o quiere que la denuncie por instigacion porque yo no soy ningun Elida.,negativo,0
Sres de la curacao procederé con mi denuncia por hostigamiento ya q,negativo,0
"sino pondre una denuncia por acoso , ostigamiento",negativo,0
tenece a otra persona yo voy a denunciarlos,negativo,0
Voy a denunciar si siguen fregando no tengo deuda s estan confundiendo,negativo,0
n esa actitud voy a denunciarlos,negativo,0
"No soy titular de esa deuda, averigüen ya me tienen harta no jodan, procederé de otra manera",negativo,0
ía los voy a denunciar cuando llamo al número que ustedes dan no co,negativo,0
No se si ustedes no entienden a o que pasa que ya me.cansé se decirles que esa deuda no tiene nada que ver conmigo dejan de mandarme mensaje o o es denun,negativo,0
No soy maribel y no le debo nada a nadie no vuelvan a molestarme de lo contrario del denunciare,negativo,0
carajo yo no les tengo nada de deudas voy a poner una denuncia por hostigamiento,negativo,0
No tengo deuda si siguen con lo mismo los voy a denunciar ok,negativo,0
No tengo deudas con Claro.Si hacen ese reporte los denuncio penalmente.,negativo,0
Nadie me llamo y voy a denunciarlos por cmbiar m,negativo,0
ada a denunciar por acoso,negativo,0
Señores si siguen mandando mensajes les voy ademandar,negativo,0
"o llamando, porque de lo contrario tomaré las medidas correspondientes. Gracias.",negativo,0
Y presentaré este mensaje como prueba por levantarme un falso,negativo,0
"No soy Rosa, y si me vuelve a enviar este tipo de mensaje lo denuncio a Indecopi. GCS.",negativo,0
"do con llamadas y mensajes de texto. Si siguen asi voy a tener que quejarme hasta la sbs o indecopi. Por favor, no me fastidien",negativo,0
"Que deuda? No se confundan, los informaré a las autoridades policiales.",negativo,0
"Pero no tengo deuda, ni siquiera estoy trabajando. Dejen de tratar de estafar, voy a bloquear este numero y el de consultas. Hasta nunca, los voy a denunciar.",negativo,0
Voy a denunciar rste tipo de comunicaon. No doy la persona a quien se tefirre.,negativo,0
No sequien eres.. pero no hagas que tedenuncie yo...,negativo,0
Uds no entienden verdad los voy denunciar xacoso yo no les debo ni un sol,negativo,0
X favor q pasa yi no tengo deudas con el bcp si siguen molestando x a poner una denuncia al bcp x hostigamiento,negativo,0
Ya pague y dejen de estar histogando por q los denunciare,negativo,0
Si siguen mandando de esa manera me voy a quejar a las autoridades y la television porque no es la manera de tratar estoy delicada y me mortifica,negativo,0
"Mételo tu demanda por el culo de tu vieja, dejen de estar jodiendo de lo contrario me veré obligado a recurrir a Indecopi y otras instancias administrati",negativo,0
Una mas y le pongo una denuncia,negativo,0
Qye bo soy jorge me tienen arto lo unico que me queda es debunciar,negativo,0
Si siguen jodiendo les voy a denunciar por estorcion,negativo,0
"Sres, numero equivocado... Si siguen enviando estos mensajes tomaré medidas legales",negativo,0
"Que les pasa , soy su hermana y no me interesa su mensaje, si me vuelve a mandar alguna notificacion a este numero los denunciarle por acoso, ya que el n",negativo,0
Yo no debo nada los voy a demandar si me aiguen acosando,negativo,0
Sres. Bi molesten lis voy a denunciar por acoso.,negativo,0
No estén molestando este no es su numero si siguen asi los voy a denunciar,negativo,0
Yo no les debo absolutamente nada dejen de enviarme estos mensajes. O los denuncio. Gracias,negativo,0
Quienes son x favor identifiquese o de lo contrario los denunciare x querer sorprender,negativo,0
Yo procedere con la demanda contra este numero ....ta q estoy arta de estos mensajes,negativo,0
No manden tonterias o los denunciare,negativo,0
No sé x q me están k escribiendo los boy a demandar,negativo,0
Se ha equivocado de persona. Deje de enviar mensajes de texto. Lo voy a reportar a Indecopi. Gracias,negativo,0
"Sres este teléfono es de una empresa. Agradeceremos que no envien este tipo de comunicacion, no autorizada, o procederemos a informar a las instituciones",negativo,0
Señor o señora ya les dije mil veces que no soy esa señora por favor no me estén molestando de lo contrario tendré que denunciarlos.,negativo,0
Señores x favor deben de molestar x que lo voy a denunciar aca rato llaman llamenlo al que debee,negativo,0
Si sigue asi procederemos plantear una demanda por acoso,negativo,0
Sigan q le voy a poner una denuncia por acoso,negativo,0
Obligacion de que? Ah ya me tienen harta. Yo no e sacado ni un préstamo carajo. Si siguen jodiendo los voy a denunciar.,negativo,0
No este molestando por que ya puse mi denuncia,negativo,0
"Srs. A udd. No les debo nada, déjense de estar enviando estos mensajes o les envio una carta notarial",negativo,0
O los demando,negativo,0
Oingan imbesiles dejen de mandarme estos mensajes por que yo no le debo a nadie asi que no me jodan o los boy a denunciar a indecopi,negativo,0
"Oigan señores con ustedes no tengo deuda, no jodan por favor o me quejo a opsitel",negativo,0
Por favor dejen de mandar mensajes a este numero yo no soy Greysi de lo contrario voy a tomar acciones legales gracias,negativo,0
Sino voy a denunciar estos mensajes a indecopi,negativo,0
"Quien miércoles eres, te estas confundiendo de numero o que te pasa, yo no debo a nadie y deje de molestar o lo denuncio",negativo,0
No entienden q estan cometiendo un delito este no es su num de la sra o srta janina tendré q denunciarlos,negativo,0
Soy yo la q les va hacer proceso judicial si me siguen enviando mensajes q yo no les debo nada,negativo,0
ando ya tengo pruebas suficientes para denunciar esto Es un tipo d,negativo,0
Solo debo lo de julio por favor no molesten de esa manera me voy a quejar a INDECOPI,negativo,0
Voy a quejarme a Indecopi por los mensajes constantes este numero no pertenece a la Sra Edita Melissa,negativo,0
Primero averigüe bien X este mensaje Hasta puedo demandar a la empresa de cobranzas que me esta enviando este mensaje sin verificar si soy o no dicho cliente,negativo,0
X favor voy a quejarme a indecopi no entiendo su mensaje de donde es o de que proviene.o x que es?.,negativo,0
Señor buenos dias disculpe que le diga pero yo no doy eria si siguen insistiendo voy a tomar otras medidas gracias,negativo,0
Si vuelven a escribir o llamarme. Los denunciare. Dejen de acosarme . No soy esa tal Haydee,negativo,0
ciados ante los organos judiciales y medios de tv para que se conozca publicamente el medio soperandi que trabajan.,negativo,0
Ya estoy cansada que me llamen t me manden mensajes no soy ese tal Cesar por favor verificar su informacion de lo contrario presentare mi queja a quien c,negativo,0
omar otras acciones gracias,negativo,0
Yo los voy a denunciar por joderme la vida yo no se quien mierda es david,negativo,0
xfavor dejen de estar mandando mensajes de lo contrario le denunciare a indecopi,negativo,0
Que pasa no me amenase. Denunciare a indecopi,negativo,0
"No debo nada, les voy a denunciar al organismo correspondiente",negativo,0
Yo no tengo deuda ni fue garante de nada tengo el teléfono procederé a la denuncia,negativo,0
Que no entiendes so mierda que aca no hay ninguna Jacqueline los voy a denunciar x hostigamiento,negativo,0
"o hago con la policia x acoso, fijense bien prtm.",negativo,0
a de mierda. Mas les vale que dejen de joder con tanta llamada y mensajes porque los voy a denunciar en indecopi por hostigamiento.,negativo,0
SEÑORES YA LES DEJE ES MI HERMANO YO LES BOY DENUNCIAR POR USTEGAMIENTO AL ENDECOPI YO NO TENGO QUE VER SU DEUDA DE ELLOS QUIERES QUE TE ENVIA MI FOTO,negativo,0
"Por favor, ustedes siempre cobran demas asi que desactiven lo que quieran. Yo demando a claro por cobro excesivo",negativo,0
"q no soy la pinche Roscio., ya me tienen arta, dejen de molestar o los denunciare por acoso!!!!",negativo,0
"Por favor fijence bien el numero celular, mi persona no tiene ninguna dueda con EFECTIVA y eviten de enviarme mensajes caso contrario pondre denuncia.",negativo,0
Si continúa enviado mnsj lo tendré q denunciarlo ok,negativo,0
No se como explicarles el mal servicio que brinda por eso nos cambiamos de operador cansense acciones legales pertunentwsyo voy ha inicial las,negativo,0
X favor dejende de mandar msj no tengo deuda los voy a denunciar,negativo,0
Si me siguen mandando estas mensajes los voy a denunciar a opsitel,negativo,0
No molestar yo no debo nada estan confundidos les denunciaré por ostigamiento,negativo,0
"Por enésima vez les digo que no conozco a LINCOLN, precedere a denunciar su acoso. Todo tiene un limite",negativo,0
No soy cliente crediscotia y nunca les di mi numero los denunciare,negativo,0
Si persisten con los mismo tomaremos cartas en en asunto,negativo,0
Y los.voy a denunciar por hostigamiento,negativo,0
"No se de que mierda me estan escribiendo, pero ya es incomodo que me llegues estos mensajes, dare parte a la policia para que realice un peritaje a mi ce",negativo,0
"la data, de seguir insistiendo con llamadas y mensajes, estaré acercandome a indecopi",negativo,0
Ustedes eviten de molestar y actualicen su base de datos no debo y mas bien usare medidas legales para que dejen de molestar,negativo,0
"No conozco a la srta mellisa olivares, si me siguen enviando cobros a mi teléfono personal haré la denuncia correspondiente.",negativo,0
No tengo ninguna deuda con Rip ley. Los voy a denunciar por acoso,negativo,0
Por favor evitar enviar mensajes con promocio es que nunca solicite. Caso contrario voy a proceder a denumciarlos,negativo,0
Ya antes cai en esta modalidad de estafa mejor no pierdan su tiempo por que lo voy a denunciar,negativo,0
Tanto ostigamiento procedere a denunciar este nro.,negativo,0
Te voy a denunciarr,negativo,0
"No jodas ,,, no quiero denunciarte por favor deja de mandar SMS... La ley me ampara",negativo,0
"señor que ustedes mencionan... Hagan su trabajo y dejen de llamar y enviarme mensajes porque seré yo quien los demande, les envié una carta notarial...",negativo,0
tengo la denuncia en la comisaria comenzaran a rastrear el numero n,negativo,0
Te voy a denunciar por estar jodiendo.,negativo,0
No se a quien estan enviando estos mensajes... Los denunciare a indecopi,negativo,0
Todo stos ms los voy a presentar x difamacion y calumnia para su conocimiento,negativo,0
"Podrian dejar de enviarme mensaje de este tipo, porque procederé legalmente por la incomodidad que afectan mis actividades laborales , conforme lo detall",negativo,0
No corresponde el numero sinsiguen enviando mensajes se denunciara averiguen mejor,negativo,0
Por favor de que voy a pagar no insista de lo contrario pondré denuncia,negativo,0
"Ya les dije que no debo nada y ya en indecopi presente constancia de no adeudos, apenas termine la cuarentena los denunciare",negativo,0
No jodan averiguar bien el numero de su cliente los voy denunciar a indecopi,negativo,0
Yo les denunciare por este mensaje. No conosco a esa persona,negativo,0
Ya pague. Dejen de llamarme y los voy a denunciar.,negativo,0
"No tengo ninguna deuda, usted esta hostigandome, dejé de hacerlo o lo denunciare con la pnp, osiptel y todos los entes regularadores telecomunicaciones.",negativo,0
Un favor no ne eztes mandando mensaje yo no te debo te voy a denunciar si sigues molestando,negativo,0
Si no quiere que lo denuncie,negativo,0
Ni se quiénes son pero los demandaré. Por acoso ya que no tengo ningun vinculo con ustedes,negativo,0
Pondré denuncia a,negativo,0
una más y denunció por acoso,negativo,0
Perdon que deuda UD me dice averiguaré su nombre yo le haré una denuncia por éxtorsion con el numero que UD manda el mensaje le haré su denuncia,negativo,0
O tendré que ir a denunciar su numero,negativo,0
"YO VOY A DENUNCIAR! ESTE NO ES UN NUNERO DEL EL, YO SOY MENOR DE EDAD",negativo,0
O se les voy a denunciar,negativo,0
No molestar porfavor los denunciare NO TENGO DEUDA,negativo,0
Oe q tienes deja d joder o t denuncio imbecil,negativo,0
al ni familiar con dicha persona dejen de obligarme o vera la forma de ir a indecopi para hacer mi reclamo,negativo,0
"Par de idiotas acaso tengo deuda con su porqueria de empresa, soy movistar dejen de joder o mando a reportar los a indecopi..",negativo,0
Oe conchatumadre deja de enviarme mensaje a mi celular si deseas buscar a tu marido que te deve busca en otra parte si siguen asi los voy a denunciar hij,negativo,0
Señores yo soy Ruth Reyes Bardales NO TENGO DEUDA ALGUNA con ustedes por favor no me molesten voy a quejarme ante INDECOPI,negativo,0
PORQUE SINO VOY A IR A INDECOPI CON UN GRUPO DE CLIENTES MUY MOLESTOS POR SU PÉSIMO SERVICIO!!!,negativo,0
Ya la pilicia tiene este numero,negativo,0
Señorita o no se quien seas si me sigues enviando esto te voy a denunciar por ostigamiento,negativo,0
"Si siguen molestando los denunciare, este número pertenece a un emp",negativo,0
Para cobrar son buenos y dan un pésimo servicio cobran lo que se le da la gana voy a quejarme a indecopi,negativo,0
Sr buenas tardes.la próxima que usted me llame lo voy a denunciar,negativo,0
Voy a iniciar acciones legales por hostigamiento,negativo,0
"No tengo ninguna deuda , por favor deje de mandar mensajes o lo demandaré",negativo,0
No tengo deuda con ustedes. Voy a elevar mi queja al respecto.,negativo,0
"Señores que pesimas practicas, puras amenazas. No les interesa los argumentos de los Clientes, aver si ante un Juez quien tiene la razon. Antes indecopi",negativo,0
Por favor dejen de molestar yo no tengo ninguna deuda con ustedes si siguen hostigando los voy a denunciar.,negativo,0
Por favor este numero no le pertenece al nombre que uds. Mencionan... Los voy a denunciar a osiptel,negativo,0
"Por favor no me estén mandando mensajes, yo no tengo ninguna deuda con ningun banco o otros entidades, ya aburre,que sea la ultima vez o tendre que tomar",negativo,0
Por favor ya indique que no tengo deuda con ustedes si vuelvo a recibir uno de estos mensajes procederé a denunciarlos con mi abogado,negativo,0
No se quienes son y tampoco tengo nada con TFC dejar enviar mensajes o los denuncio,negativo,0
No se de que esta mandando este aviso esta telefono es de margoth yolanda alarcon vivanco y por favor dejen de molestar en caso contrario denunciare a es,negativo,0
Por reconcha... Dejen de mandar mensajes me tienen hasta lod hue... Con esas amenazas o los denuncio al ministerio publico,negativo,0
"Por ultima vez, este numero no pertenece a Felipe. De persistir remitiré mi queja a donde corresponda",negativo,0
Voy a proceder a denunciarlos.,negativo,0
"Voy a denunciarles porque me andan mandando esos mensajes, con quien desean comunicarse ah???",negativo,0
Yy por el acoso q estan haciendo los voy a denunciar,negativo,0
ere a denunciar ok,negativo,0
No Tengo Ninguna Deuda Pendiente Con AVON Por Lo Que Tomaré Acciones LEGALES,negativo,0
Voy a denunciar con todas las notificaciones que me llega,negativo,0
Que ? Soy Movistar. Dejen de molestar o los denunciare por acoso.,negativo,0
Que deuda carajo voy a denunciarlos,negativo,0
Que desean dejen de molestar x favor no se de q deuda habla no le debo a nadie voy a quejarme a Indecopi,negativo,0
Que le debo si carajo para que usted me amenace le voy aser llegar un ensorte de mi abogada,negativo,0
"o en problemas, tomaré cartas en el asunto.",negativo,0
No gracias y si me vuelven a enviar algo me quejaré en indecopi,negativo,0
porque chucha joden que mierda quieren lo voy a denunciar yo no soy esa persona que supuestamente,negativo,0
re dejen de estar enviandome mensajes.caso contrario intenpondre una demanda ante el indecopi.,negativo,0
Yo no devo a avon a si q no estafes de lo contrario te paso con la polisia,negativo,0
No molesten serán denunciados,negativo,0
Quienes son ustedes que me envian este mensaje..?? Ustedes recibiran una notificacion por acoso y amenza.,negativo,0
Voy a denunciar por ostigamiento,negativo,0
No soy la señora Gonzales repito me vuelven a molestar y los denuncio por hostigamiento,negativo,0
Voy a ir a indecopi a consultar pues esa deuda no corresponde,negativo,0
SEÑORES BUENAS TARDES EN VISTA AL HOSTIGAMIENTO QUE VENGO RECIBIENDO POR PARTE DE UD. ME VEO OBLIGADO A PRESE TAR MI QUEJA A SBB Y A INDECOPI,negativo,0
SEÑORES YO NO DEBO NADA DEJEN DE MANDAR MENSAJES O LES PONDRE UNA DENUNCIA,negativo,0
"Se le informa que debe identificarse,sino recibira demanda por suma de dinero",negativo,0
Revisen bien este caso lo está viendo INDECOPI,negativo,0
Ni siquiera contestas no amenasas te voy a denunciarte,negativo,0
o te voy a demandar,negativo,0
"Se pueden identificar qué empresa son y de qué deudas me buscan, para reclamar ante Indecopi, la SBS y querellarlos en el PJ",negativo,0
o estaré obligado a realizar la denuncia respectiva.,negativo,0
"Ya pague ,por que.me.bloquean el auto ,me voy a quejar a.indecopi",negativo,0
Señores los voy a denunciar a la SBS YO NUNCA HE TENIDO CUENTA ALGUNA CON USTEDES NO VUELVAN A ENVIAR MENSAJES,negativo,0
Señores ya estoy cansado que estén mandando mensajes y llamando si siguen molestando voy a poner una denuncia contra ustedes no se quien mierda es ese ta,negativo,0
Señores...cuantas veces les he pedido y por favor eliminar estos avisos q no corresponden. Caso contrario haré queja OSIPTEL,negativo,0
PNP DEL PERU ESTA RASTREANDO STS NUMEROS VAN A CAER. FIN A LA DELICUENCIA.,negativo,0
deje de molestar este no es el numero cel de Olga caso contrario ll denuncio por hostigamiento,negativo,0
Sino tomaré acciones legales por hostigamiento y/ o buscar datos de usuarios sin autorizacion. Bell,negativo,0
Vayan a la concha de si madre hijos de puta los voy a denunciar x acosadores yo no debo a nadie,negativo,0
y no sigan enviando msj le voy a denunciar a indecopi,negativo,0
Sres dejen de acosarme con sus msjes y llamadas yo no le debo a ninguna entidad o tomaré otras medidas.,negativo,0
Sr este teléfono no le pertenece a la persona que indica asi que no enviar esos mensajes de lo contrario tendré q tomar medidas,negativo,0
"Sr. Jose Caceres Oscco, si usted si ostigando con este tipo de mensaje lo voy a denunciar, por qué primero tiene que averiguar a quien pertenece el numer",negativo,0
Yo no tengo ninguna deuda y ya dejen de estar acosando q voy a tomar otras medidas,negativo,0
No jodan yo me llamo Carlos. La proxima los denuncio ok,negativo,0
Te denunciarle por acoso. Gracias.,negativo,0
Porque me envian mensajes no tengo nada que ver.con ese Banco dejen de molestar sino tendré que denunciarlos.,negativo,0
Tecedtoy reportando,negativo,0
Voy a presentar mi demanda por qué yo noles debo,negativo,0
Te voy. A denunciar reconchatumadre,negativo,0
si ustedes sigen enviando este tipo de mensajes yo voy hacer una denuncia al banco.. porque esta situacion ya me incomoda demaciado..ya les dije muchas v,negativo,0
No debo a ripley si no detienen estos mensajes los voy a demandar,negativo,0
Ultima oportunidad de Uds de.no.ser denunciados por acoso Robert Caballero,negativo,0
Un mensaje mas y los denunciare a indecopi y a la policia.,negativo,0
Usted se esta equivocando de numero lo voy a denunciar,negativo,0
"tengo nexo alguno con su entidad bancaria, caso contrario procedere a reportar este tema a las entidades correspondientes. Gracias",negativo,0
unciar públicamente,negativo,0
Yo no debo voy a Air a Indecopi a denunciar el acoso,negativo,0
dejen de estar fastiando y en caso de insistir pondre una demanda por ostigamiento de constante mensajes.,negativo,0
Reconcha de su madre siguen jodiendo ya les dije yo no debo MIERDAS revisen quien les engaño ya VOY A TOMAR MEDIDAS CONTRA USTEDES QUE JODEN IMBÉCILES,negativo,0
Un mensaje mas sin fundamento y les denuncio,negativo,0
Verifique bien no tengo deuda con ustedes. Ya son varias veces iré a poner la denuncia contra su empresa por acoso,negativo,0
Numero equivocado. Si siguen enviando esos mensajes equivocados. Van a ser demandados por acosamiento por la via legal.,negativo,0
Número equivocado y los voy a denunciar!!!,negativo,0
USTEDES son tercos los voy a denunciar x varios motivos ok .,negativo,0
Voy a dar ese numero a la policia,negativo,0
Voy a denunciar el acoso ante indecopi,negativo,0
Voy a proceder a realizar mi denuncia por usted me esta cobrando sabiendo que estamos en cuarentena,negativo,0
a pero no es motivo para que estén enviando mensajes a mi persona...comunicaré esto a la SBS e INDECOPI,negativo,0
Si siguen haciendolo los denunciare en osiptel,negativo,0
Señorrs no soy renato torres los voy a denunciar,negativo,0
Preséntate queja a Indecopi,negativo,0
Xk los voy a proceder a denunciarlos yo a ustedes no los conosco,negativo,0
Y ami qe mierda me importa todos los Diaz me emvias mensajes acaso yo devo los voy a denunciar por rmviar mensajes sin mi permiso,negativo,0
Miren stoy arta de este tipo de mensajes voy a mandar una carta notarial por ostigamiento,negativo,0
Y si ya pague puedo denunciar acoso por parate de ustedes,negativo,0
No jodas yo no soy nemesio ya te fije te voy a denunciar. Yp,negativo,0
Para poner una denucia,negativo,0
Ya e reportado,negativo,0
Ya estoy tomando medidas legales,negativo,0
Ya estoy harta lo que voy hacer a denunciar de manera legal al titular del numero celular,negativo,0
"Ya los denincie, a la pnp delincuentes",negativo,0
No le debo a ripley voy denunciarlo,negativo,0
Ya pague un mensaje mas y los denuncio a indecopi,negativo,0
X fabor dejeme de molestar caso contrario boy hacr mi denuncia por dimacion y calunia po q no soy persona indicada a quie busacan yo nose de donde consig,negativo,0
No tengo ninguna deuda con nadie y por favor dejar de molestar pq los denunciare.,negativo,0
Yo no trabajo con su entidad si siguen mensajeando los voy a denunciar gracias,negativo,0
Por favor este telefono no pertenece al sr. Gilderto. Verificar en Moviestar No volver a insistir de lo contrario tomaré acciones legales.,negativo,0
"Miserables se los he repetido varias veces no es el numero de la señora Zelada, dejen de molestar o iré a INDECOPI",negativo,0
No debo nada.esa cuenta ya no existe.los voy a denunciar por hostigamiento,negativo,0
Por favor identifiquese para denunciarlo estoy cansada del acoso q sufro por parte de ustedes.,negativo,0
"No dejo nada al banco, te voy a demandar por enviarme el mensaje",negativo,0
Si me siguen acosando con estos mensajes los voy a denunciar,negativo,0
"Yo no tengo ninguna deuda con ningun banco,asi que revise bien a quien le pertenece este numero y dejen de acosar.de lo contrario voy a tener que denunciarlos",negativo,0
"Yo también los voy a denunciar por acoso , averigüen bien quien es el dueño de cel por favor",negativo,0
"Oye carajo yo no tengo deuda ni cuenta con ustedes,dejen de acosarme que los voy adenunciar",negativo,0
a demandar x acoso y hostigamiento. Hijos de puta ya a las buenas no entienden procederé.,negativo,0
acciones por que esto es un acoso y hostigamiento. Gracias,negativo,0
"No tengo nada con ustedes, por favor dejen de molestar o procedere a denunciarlos por hostigamiento",negativo,0
Yo no soy judith... por favor dejen de estar mandando estos mensajes.. ai no procederé a denunciarlos,negativo,0
"Quien eres que me envias mensajes que debo 41,544 si nunca e sacado ese monto. Si me siguen enviando mensajes de ese tipo los voy a demandsr por acoso.",negativo,0
"dicial que le éstoy interponiendo, porque yo no debo nada como se l",negativo,0
Voy a efectuar una demanda por acoso en las comunicaciones. Deben revisar quien es el titular del telefono.,negativo,0
atos. De lo contrario pondré mi queja en INDECOPI. Buenas noches.,negativo,0
"estos mensajes procederé de forma legal ante este hostigamiento, g",negativo,0
Solo dejo dicho. No se quien carajos es Alex. Es el ultimo aviso que les dejo. La proxima procederé a demandar por hostigamiento.,negativo,0
"laman y mandan mensajes seguidos, ya estoy cansada de esto y me quejare ante el area telefonica competente al respecto.",negativo,0
"meses, de lo contrario tomaré las medidas del caso gracias",negativo,0
Yo no tengo ninguna deuda con ustedes ruego me dejen de estar mandando esto tipo de mensajes o tomaré medidas legales.,negativo,0
"Que cuota en efectiva yo no tengo cuotas, procederé a denunciar y menos en efectiva",negativo,0
o. Demandare.,negativo,0
Que chucha tienes mi numero:v Quiere que lo denuncie?,negativo,0
Si siguen molestando me dirijiré a el ente responsable,negativo,0
ones con una denuncia por hostigamiento.,negativo,0
Asi q les agradesco q no me vuelvan a enviar mensajes ni mucho menos llamar a este numero si no quiern q les demande,negativo,0
De donde voy a pagar si estamos en estado de emergencia q se creen los voy a debunciar,negativo,0
De lo contrario haré una denuncia,negativo,0
De lo contrario reportare a este numero,negativo,0
"Enviaré este numero a la policia por estafa, ya que no cuento con ninguna deuda",negativo,0
Eres por favor no me molesten Yo nunca saque nada ni un sol de ninguna tienda por eso veriquen porque Yo los voy a denunciar por estafa o extorcio n si n,negativo,0
"Eres un delincuente ,no te conosco ,deja de enviar mensajes ,te voy a denunciar delincuente de mierda",negativo,0
A ver señor no se con quien quiere hablar yo no soy Luis y no llame xq lo voy a denunciar el numero,negativo,0
Bueno si mi sigue llamando voy ir a indeope o otro lugaf para ddnunciarlo,negativo,0
Es una estafa no vuelva a llamar sino lo denuncio ante el fiscal,negativo,0
Esa estafa denuncie en su debido momento señores claro,negativo,0
De que deudas hablan si no dejan de hostigar voy a denunciar al dueño de este numero de celular.,negativo,0
938446380 le boy a denunciar por acto delincuencial,negativo,0
Esta prohibido mamdare este aviso al indecopi,negativo,0
Estan denunciados por acoso y extorsion,negativo,0
"Esta equivocado, si ud , me sigue molestando, lo demandare por acoso, no soy la persona que busca",negativo,0
ACCIONES LEGALES voy a tomar yo porque estan HOSTIGANDO a quien no es ese Gustavo.,negativo,0
Este no es numero de Karen... Denunciare a por enviar msj,negativo,0
Este no es su celular. Si llega otro mensaje seran denunciados al Osiptel.,negativo,0
Este no es su numero una mas y los denuncio por acoso,negativo,0
Este no es. El numero de ese señor si siguen molestando los voy a denunciar a Indecopi,negativo,0
Este no lo tengo grabado y lo voy a denunciar,negativo,0
Este nro no es de Luis ya me tienen cansado con esta cojudes voy a poner una denuncia por tanto mensaje mi nombre es Alfonso,negativo,0
De qué me esta hablando proceso de quién siempre me llega estos mensajes voy a demandarlos,negativo,0
Este numero es mio soy ajena si sigue Mandandome messajes asi tomare acciones legales a a estas cosas si,negativo,0
De volver a enviar otro mensaje tomaré las acciones pertinentes,negativo,0
Defensoria del consumidot,negativo,0
Degense de huebadas yo no tengo ninguna deuda no esten jodiendo xq lo puedo denunciar,negativo,0
Deja d joder hijos d la mala madre La policia d intelincia esta x Sus paso para atraparlos y seban a joder,negativo,0
Este numero no pertenece ala persona que ustedes estan mandando el mensaje no me molesten por favor si no tendré que denunciarlo,negativo,0
"Deja de acosarme , estoy guardando todos tus mensajes y tidas las llamadas que me hacen.",negativo,0
Este numero pertenece a un estudio juridico evitar seguir molestando si no se quiere ganar acciones legales ..gracias..¡,negativo,0
Este numero pertenece a una empresa por favor dejar de enviar mensajes y no queremos tomar otras medidas con el proveedor de la linea,negativo,0
Deja de enviar mensajes te denuncio,negativo,0
Deja de joderme q no tengo ninguna deuda antes q le denuncie,negativo,0
Este número también y fue denunciado a la policia,negativo,0
"Este tampoco es un cronograma, te voy a reportar si sigues enviando archivos",negativo,0
"Este teléfono no es de esa persona, dejen de jodervo voy a denuncia",negativo,0
Este teléfono no pertenece a Daniel estan equivocados verifiquen. Bien porque yo me voy a ir a Indecopi a denunciarlos,negativo,0
